correct,questions,responses,rt,time_elapsed,trial_index,trial_type,pid
"[False, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""p (no)"",""q (yes)""]",24515.0,108502.0,3.0,survey-multi-choice,76
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",11245.0,193123.0,5.0,survey-multi-choice,76
"[False, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""p (no)"",""p (no)""]",8528.0,206826.0,7.0,survey-multi-choice,76
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",7832.0,243096.0,9.0,survey-multi-choice,76
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",12045.0,172978.0,3.0,survey-multi-choice,77
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",10014.0,760231.0,157.0,survey-multi-choice,77
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",17204.0,70913.0,3.0,survey-multi-choice,78
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",13443.0,54749.0,3.0,survey-multi-choice,79
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",5562.0,72843.0,5.0,survey-multi-choice,79
"[True, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",12092.0,763206.0,159.0,survey-multi-choice,79
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",62518.0,174157.0,3.0,survey-multi-choice,80
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",10104.0,1073968.0,157.0,survey-multi-choice,80
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",17158.0,55034.0,3.0,survey-multi-choice,81
"[False, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",64133.0,1005732.0,157.0,survey-multi-choice,81
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",16526.0,70118.0,3.0,survey-multi-choice,82
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #4C4FE1'><b>Blue</b></span>"",""a little""]",16579.0,580536.0,157.0,survey-multi-choice,82
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",48235.0,147629.0,3.0,survey-multi-choice,83
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",13687.0,976094.0,157.0,survey-multi-choice,83
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",6577.0,78108.0,3.0,survey-multi-choice,84
"[True, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""not at all""]",8317.0,836715.0,157.0,survey-multi-choice,84
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",27699.0,151500.0,3.0,survey-multi-choice,85
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""not at all""]",11083.0,754742.0,157.0,survey-multi-choice,85
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",16965.0,75308.0,3.0,survey-multi-choice,86
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",10316.0,1122972.0,157.0,survey-multi-choice,86
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",3445.0,22996.0,3.0,survey-multi-choice,87
"[True, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #E3B643'><b>Yellow</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""very""]",9990.0,999958.0,157.0,survey-multi-choice,87
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",20001.0,90947.0,3.0,survey-multi-choice,88
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",7379.0,43631.0,3.0,survey-multi-choice,89
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",6771.0,58792.0,5.0,survey-multi-choice,89
"[True, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",8075.0,1223209.0,159.0,survey-multi-choice,89
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",30815.0,99547.0,3.0,survey-multi-choice,90
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #4C4FE1'><b>Blue</b></span>"",""not at all""]",25187.0,1028048.0,157.0,survey-multi-choice,90
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",15208.0,51775.0,3.0,survey-multi-choice,91
"[True, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #E3B643'><b>Yellow</b></span>"",""<span style='color: #4C4FE1'><b>Blue</b></span>"",""a little""]",10003.0,1186759.0,157.0,survey-multi-choice,91
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",8191.0,39332.0,3.0,survey-multi-choice,92
"[True, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""very""]",7910.0,2195937.0,157.0,survey-multi-choice,92
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",33532.0,146329.0,3.0,survey-multi-choice,93
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",15465.0,95149.0,3.0,survey-multi-choice,94
"[False, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""not at all""]",29209.0,815706.0,157.0,survey-multi-choice,94
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",26328.0,95212.0,3.0,survey-multi-choice,95
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""not at all""]",19591.0,1705708.0,157.0,survey-multi-choice,95
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",16151.0,55481.0,3.0,survey-multi-choice,96
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""not at all""]",14173.0,732348.0,157.0,survey-multi-choice,96
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",19366.0,71558.0,3.0,survey-multi-choice,97
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",12671.0,1152164.0,157.0,survey-multi-choice,97
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",23311.0,136192.0,3.0,survey-multi-choice,98
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""a little""]",17635.0,1469409.0,157.0,survey-multi-choice,98
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",13790.0,45219.0,3.0,survey-multi-choice,99
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",9590.0,57658.0,5.0,survey-multi-choice,99
"[True, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #E3B643'><b>Yellow</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""somewhat""]",8110.0,508422.0,159.0,survey-multi-choice,99
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",28003.0,122767.0,3.0,survey-multi-choice,100
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",6280.0,137441.0,5.0,survey-multi-choice,100
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",10290.0,697257.0,159.0,survey-multi-choice,100
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",21018.0,91976.0,3.0,survey-multi-choice,101
"[True, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",13032.0,1273475.0,157.0,survey-multi-choice,101
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",13422.0,47252.0,3.0,survey-multi-choice,102
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",3940.0,59038.0,5.0,survey-multi-choice,102
"[True, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""somewhat""]",6826.0,795773.0,159.0,survey-multi-choice,102
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",11418.0,56651.0,3.0,survey-multi-choice,103
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #E3B643'><b>Yellow</b></span>"",""<span style='color: #4C4FE1'><b>Blue</b></span>"",""not at all""]",25260.0,804595.0,157.0,survey-multi-choice,103
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",9897.0,51566.0,3.0,survey-multi-choice,104
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",11863.0,605417.0,157.0,survey-multi-choice,104
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",40924.0,149655.0,3.0,survey-multi-choice,105
"[True, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #E3B643'><b>Yellow</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""somewhat""]",11906.0,1303540.0,157.0,survey-multi-choice,105
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",12543.0,52025.0,3.0,survey-multi-choice,106
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #53BA42'><b>Green</b></span>"",""not at all""]",12126.0,624233.0,157.0,survey-multi-choice,106
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",44214.0,123375.0,3.0,survey-multi-choice,107
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""somewhat""]",12771.0,631607.0,157.0,survey-multi-choice,107
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",21383.0,63132.0,3.0,survey-multi-choice,108
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",20520.0,94340.0,5.0,survey-multi-choice,108
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #4C4FE1'><b>Blue</b></span>"",""not at all""]",15370.0,780615.0,159.0,survey-multi-choice,108
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",9349.0,93388.0,3.0,survey-multi-choice,109
"[True, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",14322.0,661622.0,157.0,survey-multi-choice,109
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",77633.0,296262.0,3.0,survey-multi-choice,110
"[True, True, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Blue</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""very""]",19665.0,1692515.0,157.0,survey-multi-choice,110
"[True, False]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""q (yes)""]",17326.0,70306.0,3.0,survey-multi-choice,111
"[True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?""]","[""q (yes)"",""p (no)""]",13210.0,102336.0,5.0,survey-multi-choice,111
"[False, False, False]","[""The ball is <b>more</b> likely to go in when the background is..."",""The ball is <b>less</b> likely to go in when the background is..."",""How confident are you in your responses to the previous two questions?""]","[""<span style='color: #53BA42'><b>Green</b></span>"",""<span style='color: #E3B643'><b>Yellow</b></span>"",""not at all""]",13610.0,1186951.0,159.0,survey-multi-choice,111
